Data;Segmento;Empresa;GrupoProblema;Ocorrências
2017-07;Provedores de Conteúdo e Outros Serviços na Internet;ParPerfeito;Vício de Qualidade;1
2017-07;Provedores de Conteúdo e Outros Serviços na Internet;Portal Terra;Cobrança / Contestação;7
2017-07;Provedores de Conteúdo e Outros Serviços na Internet;Portal Terra;Contrato / Oferta;1
2017-07;Provedores de Conteúdo e Outros Serviços na Internet;Portal Terra;Vício de Qualidade;2
2017-07;Programas de Fidelidade;Dotz;Atendimento / SAC;2
2017-07;Programas de Fidelidade;Dotz;Cobrança / Contestação;5
2017-07;Programas de Fidelidade;Dotz;Contrato / Oferta;11
2017-07;Programas de Fidelidade;Dotz;Entrega do Produto;5
2017-07;Programas de Fidelidade;Dotz;Informação;1
2017-07;Programas de Fidelidade;Dotz;Vício de Qualidade;3
2017-07;Programas de Fidelidade;Livelo;Atendimento / SAC;1
2017-07;Programas de Fidelidade;Livelo;Cobrança / Contestação;8
2017-07;Programas de Fidelidade;Livelo;Contrato / Oferta;33
2017-07;Programas de Fidelidade;Livelo;Entrega do Produto;6
2017-07;Programas de Fidelidade;Livelo;Informação;2
2017-07;Programas de Fidelidade;Livelo;Vício de Qualidade;1
2017-07;Programas de Fidelidade;Multiplus;Atendimento / SAC;2
2017-07;Programas de Fidelidade;Multiplus;Cobrança / Contestação;5
2017-07;Programas de Fidelidade;Multiplus;Contrato / Oferta;30
2017-07;Programas de Fidelidade;Multiplus;Entrega do Produto;7
2017-07;Programas de Fidelidade;Multiplus;Saúde e Segurança;1
2017-07;Programas de Fidelidade;Multiplus;Vício de Qualidade;3
2017-07;Programas de Fidelidade;Smiles;Atendimento / SAC;27
2017-07;Programas de Fidelidade;Smiles;Cobrança / Contestação;48
2017-07;Programas de Fidelidade;Smiles;Contrato / Oferta;82
2017-07;Programas de Fidelidade;Smiles;Entrega do Produto;20
2017-07;Programas de Fidelidade;Smiles;Informação;7
2017-07;Programas de Fidelidade;Smiles;Vício de Qualidade;8
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Avon;Atendimento / SAC;19
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Avon;Cobrança / Contestação;58
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Avon;Contrato / Oferta;7
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Avon;Entrega do Produto;6
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Avon;Saúde e Segurança;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Avon;Vício de Qualidade;3
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Eudora;Atendimento / SAC;3
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Eudora;Cobrança / Contestação;7
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Eudora;Contrato / Oferta;4
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Eudora;Entrega do Produto;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Eudora;Saúde e Segurança;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Natura;Atendimento / SAC;20
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Natura;Cobrança / Contestação;44
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Natura;Contrato / Oferta;8
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Natura;Entrega do Produto;8
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Natura;Saúde e Segurança;2
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Natura;Vício de Qualidade;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;O Boticário;Atendimento / SAC;3
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;O Boticário;Cobrança / Contestação;12
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;O Boticário;Contrato / Oferta;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;O Boticário;Entrega do Produto;3
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;O Boticário;Saúde e Segurança;2
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;O Boticário;Vício de Qualidade;2
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;The Beauty Box;Entrega do Produto;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Vult Cosmética;Atendimento / SAC;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;quem disse, berenice?;Atendimento / SAC;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Época Cosméticos;Cobrança / Contestação;1
2017-07;Perfumaria, Cosméticos e Higiene Pessoal;Época Cosméticos;Contrato / Oferta;2
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Celular;Cobrança / Contestação;4
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Atendimento / SAC;1
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Cobrança / Contestação;2
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Vício de Qualidade;2
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Atendimento / SAC;160
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Cobrança / Contestação;783
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Contrato / Oferta;241
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Informação;24
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Saúde e Segurança;1
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Vício de Qualidade;118
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Atendimento / SAC;7
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Cobrança / Contestação;81
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Contrato / Oferta;11
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Informação;1
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Vício de Qualidade;9
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Atendimento / SAC;70
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Cobrança / Contestação;255
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Contrato / Oferta;103
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Entrega do Produto;1
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Informação;5
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Vício de Qualidade;49
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Atendimento / SAC;7
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Cobrança / Contestação;7
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Contrato / Oferta;12
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Vício de Qualidade;10
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Atendimento / SAC;291
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Cobrança / Contestação;1097
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Contrato / Oferta;478
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Entrega do Produto;2
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Informação;43
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Vício de Qualidade;268
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Atendimento / SAC;47
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Cobrança / Contestação;238
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Contrato / Oferta;62
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Informação;5
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Vício de Qualidade;28
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Celular;Atendimento / SAC;138
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Celular;Cobrança / Contestação;565
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Celular;Contrato / Oferta;169
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Celular;Entrega do Produto;6
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Celular;Informação;15
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Celular;Vício de Qualidade;124
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Fixo;Atendimento / SAC;324
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Fixo;Cobrança / Contestação;1931
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Fixo;Contrato / Oferta;637
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Fixo;Entrega do Produto;12
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Fixo;Informação;25
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Fixo;Saúde e Segurança;1
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Oi Fixo;Vício de Qualidade;394
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);SKY;Atendimento / SAC;191
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);SKY;Cobrança / Contestação;555
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);SKY;Contrato / Oferta;225
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);SKY;Informação;25
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);SKY;Vício de Qualidade;195
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Tim;Atendimento / SAC;420
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Tim;Cobrança / Contestação;1206
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Tim;Contrato / Oferta;821
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Tim;Entrega do Produto;20
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Tim;Informação;85
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Tim;Saúde e Segurança;2
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Tim;Vício de Qualidade;517
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Vivo - Telefônica (GVT);Atendimento / SAC;550
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Vivo - Telefônica (GVT);Cobrança / Contestação;2095
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Vivo - Telefônica (GVT);Contrato / Oferta;785
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Vivo - Telefônica (GVT);Entrega do Produto;12
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Vivo - Telefônica (GVT);Informação;56
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Vivo - Telefônica (GVT);Saúde e Segurança;8
2017-07;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Vivo - Telefônica (GVT);Vício de Qualidade;683
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Atendimento / SAC;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Cobrança / Contestação;3
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Contrato / Oferta;2
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Vício de Qualidade;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Atendimento / SAC;16
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Cobrança / Contestação;27
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Contrato / Oferta;7
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Informação;4
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Saúde e Segurança;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Vício de Qualidade;13
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Benevix;Atendimento / SAC;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Benevix;Cobrança / Contestação;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Atendimento / SAC;6
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Cobrança / Contestação;14
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Contrato / Oferta;4
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Informação;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Saúde e Segurança;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Vício de Qualidade;6
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Caixa Seguros Saúde;Contrato / Oferta;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Atendimento / SAC;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Cobrança / Contestação;3
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Atendimento / SAC;3
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Cobrança / Contestação;2
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Cobrança / Contestação;2
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Contrato / Oferta;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Atendimento / SAC;5
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Cobrança / Contestação;5
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Contrato / Oferta;5
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Vício de Qualidade;2
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Atendimento / SAC;16
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Cobrança / Contestação;22
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Contrato / Oferta;9
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Saúde e Segurança;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Vício de Qualidade;2
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Saúde e Segurança;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Atendimento / SAC;5
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Cobrança / Contestação;8
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Contrato / Oferta;4
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Vício de Qualidade;3
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Belém;Contrato / Oferta;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Cariri;Vício de Qualidade;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Cascavel;Vício de Qualidade;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Cobrança / Contestação;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Atendimento / SAC;2
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Cobrança / Contestação;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Cobrança / Contestação;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Contrato / Oferta;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Vício de Qualidade;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Atendimento / SAC;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Cobrança / Contestação;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Vício de Qualidade;2
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Paraná;Vício de Qualidade;1
2017-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed São José dos Campos;Atendimento / SAC;1
2017-07;Móveis e Artigos de Decoração;Aliança Móveis;Contrato / Oferta;2
2017-07;Móveis e Artigos de Decoração;Aliança Móveis;Saúde e Segurança;1
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Audi Center - Blumenau, Criciúma, Florianópolis, Joinville;Cobrança / Contestação;1
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Atendimento / SAC;1
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Contrato / Oferta;1
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Saúde e Segurança;2
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Vício de Qualidade;4
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Jocar;Atendimento / SAC;1
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Jocar;Entrega do Produto;1
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Atendimento / SAC;5
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Cobrança / Contestação;3
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Contrato / Oferta;5
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Entrega do Produto;2
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Informação;2
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Saúde e Segurança;3
2017-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Vício de Qualidade;9
2017-07;Material de Construção, Acabamento e Ferramentas;Dewalt;Vício de Qualidade;1
2017-07;Farmácias;Droga Raia;Atendimento / SAC;2
2017-07;Farmácias;Droga Raia;Contrato / Oferta;2
2017-07;Farmácias;Drogasil;Atendimento / SAC;3
2017-07;Farmácias;Drogasil;Contrato / Oferta;1
2017-07;Farmácias;Netfarma;Cobrança / Contestação;1
2017-07;Farmácias;Panvel Farmácias;Contrato / Oferta;1
2017-07;Farmácias;Panvel Farmácias;Saúde e Segurança;1
2017-07;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Saúde e Segurança;1
2017-07;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Vício de Qualidade;2
2017-07;Fabricantes - Linha Branca;Brastemp;Atendimento / SAC;12
2017-07;Fabricantes - Linha Branca;Brastemp;Cobrança / Contestação;2
2017-07;Fabricantes - Linha Branca;Brastemp;Contrato / Oferta;1
2017-07;Fabricantes - Linha Branca;Brastemp;Entrega do Produto;2
2017-07;Fabricantes - Linha Branca;Brastemp;Saúde e Segurança;6
2017-07;Fabricantes - Linha Branca;Brastemp;Vício de Qualidade;50
2017-07;Fabricantes - Linha Branca;Consul;Atendimento / SAC;3
2017-07;Fabricantes - Linha Branca;Consul;Cobrança / Contestação;1
2017-07;Fabricantes - Linha Branca;Consul;Contrato / Oferta;1
2017-07;Fabricantes - Linha Branca;Consul;Entrega do Produto;2
2017-07;Fabricantes - Linha Branca;Consul;Informação;1
2017-07;Fabricantes - Linha Branca;Consul;Saúde e Segurança;2
2017-07;Fabricantes - Linha Branca;Consul;Vício de Qualidade;20
2017-07;Fabricantes - Linha Branca;Electrolux - Linha Branca;Atendimento / SAC;5
2017-07;Fabricantes - Linha Branca;Electrolux - Linha Branca;Cobrança / Contestação;2
2017-07;Fabricantes - Linha Branca;Electrolux - Linha Branca;Contrato / Oferta;5
2017-07;Fabricantes - Linha Branca;Electrolux - Linha Branca;Entrega do Produto;1
2017-07;Fabricantes - Linha Branca;Electrolux - Linha Branca;Saúde e Segurança;4
2017-07;Fabricantes - Linha Branca;Electrolux - Linha Branca;Vício de Qualidade;44
2017-07;Fabricantes - Linha Branca;Esmaltec;Saúde e Segurança;2
2017-07;Fabricantes - Linha Branca;Esmaltec;Vício de Qualidade;3
2017-07;Fabricantes - Linha Branca;Mueller Eletrodomésticos;Vício de Qualidade;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Black & Decker;Atendimento / SAC;2
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Black & Decker;Contrato / Oferta;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Black & Decker;Vício de Qualidade;6
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Atendimento / SAC;3
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Entrega do Produto;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cadence Eletrodomésticos;Vício de Qualidade;3
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Electrolux - Eletroportáteis;Contrato / Oferta;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Electrolux - Eletroportáteis;Entrega do Produto;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Electrolux - Eletroportáteis;Vício de Qualidade;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;GA.MA Italy;Atendimento / SAC;5
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;GA.MA Italy;Cobrança / Contestação;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;GA.MA Italy;Entrega do Produto;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;GA.MA Italy;Vício de Qualidade;6
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;KitchenAid;Vício de Qualidade;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Atendimento / SAC;4
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Entrega do Produto;3
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Saúde e Segurança;3
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Mondial;Vício de Qualidade;22
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Oster do Brasil;Atendimento / SAC;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Oster do Brasil;Vício de Qualidade;2
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Philips Walita, Avent, Saeco e Sonicare;Contrato / Oferta;1
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Philips Walita, Avent, Saeco e Sonicare;Vício de Qualidade;7
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Atendimento / SAC;2
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Cobrança / Contestação;7
2017-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Contrato / Oferta;3
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;AOC;Entrega do Produto;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;AOC;Vício de Qualidade;2
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;CCE (Digibrás);Atendimento / SAC;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;CCE (Digibrás);Vício de Qualidade;3
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;D-Link;Vício de Qualidade;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Atendimento / SAC;12
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Cobrança / Contestação;10
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Contrato / Oferta;9
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Entrega do Produto;2
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Informação;2
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Saúde e Segurança;9
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;LG Electronics;Vício de Qualidade;126
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Lenovo Informática;Atendimento / SAC;4
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Lenovo Informática;Contrato / Oferta;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Lenovo Informática;Informação;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Lenovo Informática;Vício de Qualidade;23
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips TV e Monitores;Atendimento / SAC;3
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips TV e Monitores;Cobrança / Contestação;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips TV e Monitores;Entrega do Produto;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips TV e Monitores;Vício de Qualidade;5
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Philips Áudio e Vídeo;Vício de Qualidade;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Atendimento / SAC;1
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Cobrança / Contestação;3
2017-07;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Positivo Informática;Contrato / Oferta;3
