Data;Segmento;Empresa;GrupoProblema;Ocorrências
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Atendimento / SAC;27
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Cobrança / Contestação;85
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Contrato / Oferta;55
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Entrega do Produto;12
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Informação;1
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Saúde e Segurança;5
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Purificador de Água Brastemp;Vício de Qualidade;9
2017;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Termolar;Atendimento / SAC;1
2017;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Atendimento / SAC;5
2017;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Cobrança / Contestação;1
2017;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Saúde e Segurança;5
2017;Fabricantes - Linha Branca;Atlas Eletrodomésticos;Vício de Qualidade;29
2017;Fabricantes - Linha Branca;Brastemp;Atendimento / SAC;133
2017;Fabricantes - Linha Branca;Brastemp;Cobrança / Contestação;46
2017;Fabricantes - Linha Branca;Brastemp;Contrato / Oferta;62
2017;Fabricantes - Linha Branca;Brastemp;Entrega do Produto;19
2017;Fabricantes - Linha Branca;Brastemp;Informação;5
2017;Fabricantes - Linha Branca;Brastemp;Saúde e Segurança;58
2017;Fabricantes - Linha Branca;Brastemp;Vício de Qualidade;591
2017;Fabricantes - Linha Branca;Consul;Atendimento / SAC;65
2017;Fabricantes - Linha Branca;Consul;Cobrança / Contestação;26
2017;Fabricantes - Linha Branca;Consul;Contrato / Oferta;37
2017;Fabricantes - Linha Branca;Consul;Entrega do Produto;13
2017;Fabricantes - Linha Branca;Consul;Informação;8
2017;Fabricantes - Linha Branca;Consul;Saúde e Segurança;26
2017;Fabricantes - Linha Branca;Consul;Vício de Qualidade;290
2017;Fabricantes - Linha Branca;Electrolux - Linha Branca;Atendimento / SAC;132
2017;Fabricantes - Linha Branca;Electrolux - Linha Branca;Cobrança / Contestação;24
2017;Fabricantes - Linha Branca;Electrolux - Linha Branca;Contrato / Oferta;45
2017;Fabricantes - Linha Branca;Electrolux - Linha Branca;Entrega do Produto;26
2017;Fabricantes - Linha Branca;Electrolux - Linha Branca;Informação;6
2017;Fabricantes - Linha Branca;Electrolux - Linha Branca;Saúde e Segurança;45
2017;Fabricantes - Linha Branca;Electrolux - Linha Branca;Vício de Qualidade;619
2017;Fabricantes - Linha Branca;Esmaltec;Atendimento / SAC;8
2017;Fabricantes - Linha Branca;Esmaltec;Cobrança / Contestação;2
2017;Fabricantes - Linha Branca;Esmaltec;Contrato / Oferta;1
2017;Fabricantes - Linha Branca;Esmaltec;Entrega do Produto;2
2017;Fabricantes - Linha Branca;Esmaltec;Informação;1
2017;Fabricantes - Linha Branca;Esmaltec;Saúde e Segurança;5
2017;Fabricantes - Linha Branca;Esmaltec;Vício de Qualidade;38
2017;Fabricantes - Linha Branca;Latina Eletrodomésticos;Atendimento / SAC;3
2017;Fabricantes - Linha Branca;Latina Eletrodomésticos;Vício de Qualidade;13
2017;Fabricantes - Linha Branca;Mueller Eletrodomésticos;Saúde e Segurança;1
2017;Fabricantes - Linha Branca;Mueller Eletrodomésticos;Vício de Qualidade;5
2017;Fabricantes - Linha Branca;Mueller Fogões;Saúde e Segurança;1
2017;Fabricantes - Linha Branca;Mueller Fogões;Vício de Qualidade;2
2017;Farmácias;Droga Raia;Atendimento / SAC;14
2017;Farmácias;Droga Raia;Cobrança / Contestação;9
2017;Farmácias;Droga Raia;Contrato / Oferta;19
2017;Farmácias;Droga Raia;Entrega do Produto;8
2017;Farmácias;Droga Raia;Informação;2
2017;Farmácias;Droga Raia;Saúde e Segurança;1
2017;Farmácias;Droga Raia;Vício de Qualidade;2
2017;Farmácias;Drogasil;Atendimento / SAC;9
2017;Farmácias;Drogasil;Cobrança / Contestação;2
2017;Farmácias;Drogasil;Contrato / Oferta;9
2017;Farmácias;Drogasil;Entrega do Produto;1
2017;Farmácias;Drogasil;Informação;1
2017;Farmácias;Drogasil;Saúde e Segurança;1
2017;Farmácias;Drogasil;Vício de Qualidade;2
2017;Farmácias;Farmamed Drogaria;Cobrança / Contestação;1
2017;Farmácias;Netfarma;Atendimento / SAC;2
2017;Farmácias;Netfarma;Cobrança / Contestação;6
2017;Farmácias;Netfarma;Contrato / Oferta;7
2017;Farmácias;Netfarma;Entrega do Produto;10
2017;Farmácias;Netfarma;Saúde e Segurança;1
2017;Farmácias;Netfarma;Vício de Qualidade;1
2017;Farmácias;Panvel Farmácias;Atendimento / SAC;2
2017;Farmácias;Panvel Farmácias;Cobrança / Contestação;5
2017;Farmácias;Panvel Farmácias;Contrato / Oferta;12
2017;Farmácias;Panvel Farmácias;Entrega do Produto;4
2017;Farmácias;Panvel Farmácias;Informação;1
2017;Farmácias;Panvel Farmácias;Saúde e Segurança;1
2017;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Hospital de Olhos Santa Luzia - Recife/PE;Atendimento / SAC;1
2017;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Hospital de Olhos Santa Luzia - Recife/PE;Cobrança / Contestação;1
2017;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Hospital de Olhos Santa Luzia - Recife/PE;Vício de Qualidade;1
2017;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Single Care;Atendimento / SAC;1
2017;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Single Care;Cobrança / Contestação;1
2017;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Single Care;Informação;1
2017;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Single Care;Saúde e Segurança;1
2017;Material de Construção, Acabamento e Ferramentas;Dewalt;Vício de Qualidade;3
2017;Material de Construção, Acabamento e Ferramentas;PointGres;Cobrança / Contestação;1
2017;Material de Construção, Acabamento e Ferramentas;Stanley;Vício de Qualidade;1
2017;Material de Construção, Acabamento e Ferramentas;TIGRE;Vício de Qualidade;2
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Audi Center - Blumenau, Criciúma, Florianópolis, Joinville;Cobrança / Contestação;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Audi Center - Blumenau, Criciúma, Florianópolis, Joinville;Contrato / Oferta;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Breitkopf Veículos;Atendimento / SAC;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Breitkopf Veículos;Contrato / Oferta;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Breitkopf Veículos;Vício de Qualidade;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Dpaschoal;Atendimento / SAC;3
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Dpaschoal;Cobrança / Contestação;2
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Dpaschoal;Contrato / Oferta;4
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Dpaschoal;Vício de Qualidade;2
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Atendimento / SAC;3
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Cobrança / Contestação;2
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Contrato / Oferta;6
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Entrega do Produto;2
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Saúde e Segurança;4
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Fiat Rivel - Blumenau, Brusque e Tijucas;Vício de Qualidade;18
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Jocar;Atendimento / SAC;2
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Jocar;Entrega do Produto;2
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Jocar;Vício de Qualidade;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Toyoville;Contrato / Oferta;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Toyoville;Saúde e Segurança;1
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Atendimento / SAC;30
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Cobrança / Contestação;28
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Contrato / Oferta;36
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Entrega do Produto;34
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Informação;7
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Saúde e Segurança;34
2017;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Volkswagen;Vício de Qualidade;103
2017;Móveis e Artigos de Decoração;Aliança Móveis;Atendimento / SAC;1
2017;Móveis e Artigos de Decoração;Aliança Móveis;Cobrança / Contestação;2
2017;Móveis e Artigos de Decoração;Aliança Móveis;Contrato / Oferta;4
2017;Móveis e Artigos de Decoração;Aliança Móveis;Entrega do Produto;7
2017;Móveis e Artigos de Decoração;Aliança Móveis;Saúde e Segurança;1
2017;Móveis e Artigos de Decoração;Aliança Móveis;Vício de Qualidade;9
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Agemed Planos de Saúde;Cobrança / Contestação;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Agemed Planos de Saúde;Contrato / Oferta;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Agemed Planos de Saúde;Vício de Qualidade;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Atendimento / SAC;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Cobrança / Contestação;55
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Contrato / Oferta;13
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Informação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Aliança Administradora;Vício de Qualidade;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Atendimento / SAC;169
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Cobrança / Contestação;300
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Contrato / Oferta;126
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Informação;35
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Saúde e Segurança;21
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Amil;Vício de Qualidade;124
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Benevix;Atendimento / SAC;5
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Benevix;Cobrança / Contestação;6
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Benevix;Contrato / Oferta;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Atendimento / SAC;104
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Cobrança / Contestação;146
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Contrato / Oferta;61
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Informação;24
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Saúde e Segurança;17
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Bradesco Saúde;Vício de Qualidade;75
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Caixa Seguros Saúde;Atendimento / SAC;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Caixa Seguros Saúde;Cobrança / Contestação;13
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Caixa Seguros Saúde;Contrato / Oferta;8
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Caixa Seguros Saúde;Informação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Caixa Seguros Saúde;Vício de Qualidade;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Atendimento / SAC;10
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Cobrança / Contestação;18
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Contrato / Oferta;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Clube de Saúde;Vício de Qualidade;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Atendimento / SAC;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Cobrança / Contestação;14
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Contrato / Oferta;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Saúde e Segurança;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Dental Uni;Vício de Qualidade;5
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Gama Saúde;Vício de Qualidade;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Atendimento / SAC;5
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Cobrança / Contestação;10
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Contrato / Oferta;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Informação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Golden Cross;Vício de Qualidade;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Atendimento / SAC;39
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Cobrança / Contestação;54
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Contrato / Oferta;25
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Informação;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Saúde e Segurança;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Odontoprev;Vício de Qualidade;27
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Atendimento / SAC;109
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Cobrança / Contestação;340
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Contrato / Oferta;74
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Informação;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Saúde e Segurança;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Qualicorp;Vício de Qualidade;43
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Sompo Saúde;Atendimento / SAC;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Sompo Saúde;Cobrança / Contestação;5
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Sompo Saúde;Contrato / Oferta;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Sompo Saúde;Vício de Qualidade;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Sorriso Operadora Odontológica;Atendimento / SAC;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Sorriso Operadora Odontológica;Contrato / Oferta;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Atendimento / SAC;9
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Cobrança / Contestação;5
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Contrato / Oferta;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Saúde e Segurança;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Odontológico;Vício de Qualidade;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Atendimento / SAC;33
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Cobrança / Contestação;90
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Contrato / Oferta;39
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Informação;8
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Saúde e Segurança;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;SulAmérica Saúde;Vício de Qualidade;36
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Belém;Atendimento / SAC;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Belém;Cobrança / Contestação;11
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Belém;Contrato / Oferta;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Belém;Vício de Qualidade;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Cariri;Atendimento / SAC;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Cariri;Vício de Qualidade;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Cascavel;Contrato / Oferta;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Cascavel;Vício de Qualidade;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Costa Oeste;Vício de Qualidade;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Atendimento / SAC;11
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Cobrança / Contestação;16
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Contrato / Oferta;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Fortaleza;Vício de Qualidade;14
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Atendimento / SAC;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Cobrança / Contestação;8
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Contrato / Oferta;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Saúde e Segurança;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Grande Florianópolis;Vício de Qualidade;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Guarapuava;Atendimento / SAC;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Guarapuava;Cobrança / Contestação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Atendimento / SAC;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Cobrança / Contestação;6
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Contrato / Oferta;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Litoral;Vício de Qualidade;6
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Marquês de Valença;Saúde e Segurança;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Noroeste do Paraná;Vício de Qualidade;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Atendimento / SAC;6
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Cobrança / Contestação;12
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Contrato / Oferta;4
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Informação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Norte Nordeste;Vício de Qualidade;19
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Paraná;Atendimento / SAC;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Paraná;Cobrança / Contestação;7
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Paraná;Contrato / Oferta;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Paraná;Vício de Qualidade;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Presidente Prudente;Atendimento / SAC;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Presidente Prudente;Cobrança / Contestação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Presidente Prudente;Contrato / Oferta;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed Presidente Prudente;Informação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed São José dos Campos;Atendimento / SAC;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed São José dos Campos;Cobrança / Contestação;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed São José dos Campos;Contrato / Oferta;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed São José dos Campos;Entrega do Produto;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed de Sobral;Cobrança / Contestação;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed do Ceará;Atendimento / SAC;1
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed do Ceará;Cobrança / Contestação;2
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed do Ceará;Contrato / Oferta;3
2017;Operadoras de Planos de Saúde e Administradoras de Benefícios;Unimed do Ceará;Vício de Qualidade;3
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Celular;Atendimento / SAC;3
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Celular;Cobrança / Contestação;22
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Celular;Contrato / Oferta;5
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Celular;Informação;1
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Celular;Vício de Qualidade;5
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Atendimento / SAC;21
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Cobrança / Contestação;38
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Contrato / Oferta;29
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Informação;1
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar Fixo;Vício de Qualidade;21
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar TV;Cobrança / Contestação;7
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar TV;Contrato / Oferta;2
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Algar TV;Vício de Qualidade;1
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Atendimento / SAC;1893
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Cobrança / Contestação;8596
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Contrato / Oferta;3136
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Entrega do Produto;35
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Informação;243
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Saúde e Segurança;13
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Celular;Vício de Qualidade;1435
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Atendimento / SAC;172
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Cobrança / Contestação;938
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Contrato / Oferta;194
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Entrega do Produto;9
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Informação;11
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro Fixo - Embratel;Vício de Qualidade;122
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Atendimento / SAC;1014
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Cobrança / Contestação;3082
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Contrato / Oferta;1260
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Entrega do Produto;13
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Informação;82
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Saúde e Segurança;1
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Claro TV;Vício de Qualidade;614
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Atendimento / SAC;73
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Cobrança / Contestação;61
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Contrato / Oferta;143
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Informação;4
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Copel Telecom;Vício de Qualidade;74
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Intelig;Atendimento / SAC;1
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Intelig;Cobrança / Contestação;2
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Intelig;Contrato / Oferta;1
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Atendimento / SAC;3331
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Cobrança / Contestação;11512
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Contrato / Oferta;5611
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Entrega do Produto;7
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Informação;363
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Saúde e Segurança;1
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);NET;Vício de Qualidade;3061
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Atendimento / SAC;670
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Cobrança / Contestação;2823
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Contrato / Oferta;952
2017;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Nextel;Entrega do Produto;7
